2019-07-01 09:03:51,"b'RT @gallinews: Heavy traffic jam in Bhakti Park area, Eastern Freeway.\n\n#Mumbai \n#MumbaiRain #MumbaiRainsLive https://t.co/HO3VYotmm8'"
2019-07-01 09:03:12,b'RT @ashishrukhaiyar: The man-made waterfall at the entrance of Mira Road station. This is after the new roof installed recently! @the_hindu\xe2\x80\xa6'
2019-07-01 09:03:10,b'RT @ndtv: #MumbaiRain | Railway tracks at Sion submerged following heavy rainfall in Mumbai. Authorities have begun pumping out water at th\xe2\x80\xa6'
2019-07-01 09:03:03,b'RT @ndtv: #MumbaiRain | Railway tracks submerged between Sion and Matunga railway station after heavy overnight rain. \n\n\xf0\x9f\x93\xb8credit ANI https:/\xe2\x80\xa6'
2019-07-01 09:02:53,"b'RT @ETNOWlive: #MumbaiRain | CPRO, Central Railway: A goods train derailed b/w  Jambrung &amp; Thakurwad, infringing middle line. Inter city tr\xe2\x80\xa6'"
2019-07-01 09:02:46,"b'Heavy traffic jam in Bhakti Park area, Eastern Freeway.\n\n#Mumbai \n#MumbaiRain #MumbaiRainsLive https://t.co/HO3VYotmm8'"
2019-07-01 09:02:29,b'RT @ndtv: #MumbaiRain | Heavy rain in Mumbai for the 4th consecutive day. According to the weather office intermittent rain is expected in\xe2\x80\xa6'
2019-07-01 09:01:45,b'RT @ANI: Mumbai: Waterlogged streets in King Circle area. #MumbaiRain https://t.co/SdGlep0Xpw'
2019-07-01 09:00:36,"b'RT @BhatnagarPaawan: Stuck in a local before Bhandup stn since 40 mins, spine crushing crowd, network acting up...commute to work is fun!!\xe2\x80\xa6'"
2019-07-01 08:59:03,"b'RT @surajojhaa: Once again protection #wall collapsed, this time incident occurred at Plush society (Lodha Aria) in sewri, no casualty repo\xe2\x80\xa6'"
2019-07-01 08:59:00,b'RT @ndtv: #MumbaiRain | Here are the help desk numbers for enquiry at Palghar.\n\n#MumbaiRainsLive Track LIVE updates here https://t.co/NOPdg\xe2\x80\xa6'
2019-07-01 08:57:56,b'I am more worried about my city Mumbai turning into Venice than anything currently  #MumbaiRain https://t.co/6S8ofhvBMl'
2019-07-01 08:57:36,b'RT @ndtv: #MumbaiRain | Railway tracks submerged between Sion and Matunga railway station after heavy overnight rain. \n\n\xf0\x9f\x93\xb8credit ANI https:/\xe2\x80\xa6'
2019-07-01 08:57:32,"b'RT @ETNOWlive: #MumbaiRain | CPRO, Central Railway: A goods train derailed b/w  Jambrung &amp; Thakurwad, infringing middle line. Inter city tr\xe2\x80\xa6'"
2019-07-01 08:57:14,b'RT @ndtv: #MumbaiRain | Heavy rain in Mumbai for the 4th consecutive day. According to the weather office intermittent rain is expected in\xe2\x80\xa6'
2019-07-01 08:56:53,b'RT @richapintoTOI: Over 100 mm rains in most of the #lakes supplying potable #water to #Mumbai in the 24 hours ending at 6 am today. This i\xe2\x80\xa6'
2019-07-01 08:56:27,b'This kind of water is @mybmc supplying in kandivali east \n#MumbaiRain #Mumbai \n@iGopalShetty https://t.co/W1GAt511od'
2019-07-01 08:55:32,"b'RT @surajojhaa: Once again protection #wall collapsed, this time incident occurred at Plush society (Lodha Aria) in sewri, no casualty repo\xe2\x80\xa6'"
2019-07-01 08:55:20,b'RT @ndtv: #MumbaiRain | Railway tracks at Sion submerged following heavy rainfall in Mumbai. Authorities have begun pumping out water at th\xe2\x80\xa6'
2019-07-01 08:55:12,b'This is only possible in #MumbaiRain #MumbaiLocals #MumbaiRainsWithMidday @TOIIndiaNews https://t.co/1RIDExh7gh'
2019-07-01 08:55:02,"b'The question is,\nWhat has changed for the citizens of this city?\nThe answer is Nothing!\n#MumbaiRain \n#Mumbai\xe2\x80\xa6 https://t.co/OjbhhU9iob'"
2019-07-01 08:54:40,"b'Once again protection #wall collapsed, this time incident occurred at Plush society (Lodha Aria) in sewri, no casua\xe2\x80\xa6 https://t.co/2pEAGQJ8kv'"
2019-07-01 08:54:28,b'#MumbaiRainsLive at BKC. #MumbaiRains #Mumbai #MumbaiRain https://t.co/prnSPXRW8E'
2019-07-01 08:52:59,"b""It's Raining, It's Raining...\nCan You See The Roads?\n\n#memes #mumbairain #mumbairains #rains #bollywoodmemes\xe2\x80\xa6 https://t.co/xoT0wKxJjP"""
2019-07-01 08:52:11,b'Flood like situation and crying for poor govt facilities \nMumbai you deserve this .\nLess than 50% Vote and now cry\xe2\x80\xa6 https://t.co/c3qYWl21pP'
2019-07-01 08:52:06,b'#MumbaiRain so #sabudanakhichdi ho jaye... Even kids can take this in their lunchbox #MumbaiRainsLive #ENGvsIND https://t.co/srUGgHXJVm'
2019-07-01 08:51:59,b'RT @ashishrukhaiyar: The man-made waterfall at the entrance of Mira Road station. This is after the new roof installed recently! @the_hindu\xe2\x80\xa6'
2019-07-01 08:51:45,b'RT @SalariedTaxpay1: #Lodha / @LODHA - THIS IS SHOCKING and Shows the Quality of #Lodha Developers l. This morning the PLAY GROUND of #Lodh\xe2\x80\xa6'
2019-07-01 08:51:45,"b'RT @DarshakHathi: Due to heavy #MumbaiRain enjoy unofficial holiday in schools, collages &amp; offices. Get use to potholes, water clogging, op\xe2\x80\xa6'"
2019-07-01 08:51:41,"b""Want to carry the same attitude like 'BMC', giving no fuck of what everyone is saying.\n#MumbaiRain #mumbailocal #MumbaiTraffic"""
2019-07-01 08:50:30,b'Received this yesterday...  Makes so much sense...  Ekdum dil se feel hua hai  yeh...  \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x8c\xa7\xf0\x9f\x8c\xa7\xf0\x9f\x8c\xa7\xf0\x9f\x8c\xa7\xf0\x9f\x8c\xa7 #MumbaiRain\xe2\x80\xa6 https://t.co/9VGSIJqRcd'
2019-07-01 08:50:20,b'RT @TheSolutionBaba: #mumbailocal is providing free shower at the station in this #MumbaiRain https://t.co/VZmqDPiE9N'
2019-07-01 08:49:59,b'RT @ashishrukhaiyar: The man-made waterfall at the entrance of Mira Road station. This is after the new roof installed recently! @the_hindu\xe2\x80\xa6'
2019-07-01 08:49:36,b'Mumbai is the first city in the world to double as a waterpark #MumbaiRainsLive #MumbaiRain'
2019-07-01 08:47:09,b'RT @ndtv: #MumbaiRain: Streets in Chembur flooded after heavy overnight rain. \n\n#MumbaiRainsLive LIVE updates here: https://t.co/NOPdgizdSX\xe2\x80\xa6'
2019-07-01 08:47:04,b'RT @ndtv: #MumbaiRain | Waterlogged streets in King Circle area of Mumbai. \n\nMassive traffic jams have been reported across the city. \n\nTra\xe2\x80\xa6'
2019-07-01 08:45:52,b'RT @HackyShubham: Not all heroes wear capes !! \xf0\x9f\x98\x82\n\n#MumbaiLocals\n#Mumbai\n#MumbaiRain\n@Litmemesmumbai\n@mumbailocalmeme https://t.co/ujOASWcydj'
2019-07-01 08:45:39,"b""Can I say this view as an bird's eye view?\n\nTrain frequencies have been dropped significantly. #MumbaiRain\xe2\x80\xa6 https://t.co/i3VZJeLLbk"""
2019-07-01 08:45:31,"b'Primary school kids travelling in knee deep dirty waters is terrible. Hazardous in terms of health, no doubt. \nAuth\xe2\x80\xa6 https://t.co/nGUyk2TCse'"
2019-07-01 08:45:08,b'Time to Play Polo Game! \n#MumbaiRain #MumbaiRainLive \n#FloodedMumbai #SabDoobGaya \n\n@PoojaB1972 @bandrabuzz\xe2\x80\xa6 https://t.co/ijSZiolkYE'
2019-07-01 08:44:44,"b'Rains is Mumbai #MumbaiRain disturbed life in Mumbai &amp; Surprising to hear Mayor ,saying there is no problem anywher\xe2\x80\xa6 https://t.co/980Nz4TlaE'"
2019-07-01 08:44:37,b'#Mumbai: Waterlogged streets in #KingCircle area. #MumbaiRain https://t.co/jenDhRfks5'
2019-07-01 08:44:18,b'RT @SalariedTaxpay1: #Lodha / @LODHA - THIS IS SHOCKING and Shows the Quality of #Lodha Developers l. This morning the PLAY GROUND of #Lodh\xe2\x80\xa6'
2019-07-01 08:44:08,b'She is a Maal? My Hot Teacher is a Slut? \nhttps://t.co/YZN1bRk4Ba\n\n#indiavsEngland #MumbaiRain #Mumbai #Kannaadi\xe2\x80\xa6 https://t.co/CvgVck2g3C'
2019-07-01 08:43:41,b'RT @ndtv: #MumbaiRain | Railway tracks at Sion submerged following heavy rainfall in Mumbai. Authorities have begun pumping out water at th\xe2\x80\xa6'
2019-07-01 08:41:59,b'RT @SalariedTaxpay1: #Lodha / @LODHA - THIS IS SHOCKING and Shows the Quality of #Lodha Developers l. This morning the PLAY GROUND of #Lodh\xe2\x80\xa6'
2019-07-01 08:41:52,b'https://t.co/dYWnTUnDBE\nSome serious water logging at Wadala #MumbaiRain #MumbaiRainsLive #MumbaiRainsWithMidday #BMC'
2019-07-01 08:41:27,b'RT @richapintoTOI: Many parts of #Mumbai city and suburbs recorded over 100 mm rainfall between June 30- July 1.\n#Worli 203 mm \n#Haji Ali 1\xe2\x80\xa6'
2019-07-01 08:41:26,"b'In view of incessant &amp; heavy #rains &amp; high tide in Mumbai, all efforts are being made by WR @rpfwr1 &amp; @rpfwrbct to\xe2\x80\xa6 https://t.co/dOA1pQcn6d'"
2019-07-01 08:41:24,"b'RT @GuptaKaran971: #MumbaiRainsLive\n#MumbaiRain\n#MumbaiRains\nPotholes everywhere, trains running late or  cancelled. Roads are traffucked\nM\xe2\x80\xa6'"
2019-07-01 08:41:10,"b'RT @yupptv: #MumbaiRainsLive Incessant rains in parts of Mumbai and suburbs, brings normal life to a standstill #MumbaiRain \n\nhttps://t.co/\xe2\x80\xa6'"
2019-07-01 08:41:06,b'RT @ImSunilCherry: When you open Train chat for the status of Local train in #Mumbai due to rains \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa6\n#MumbaiRain https://t.co/SeQbqRamm8'
2019-07-01 08:39:29,b'RT @ashishrukhaiyar: The man-made waterfall at the entrance of Mira Road station. This is after the new roof installed recently! @the_hindu\xe2\x80\xa6'
2019-07-01 08:39:14,"b""It's been raining cats and dogs and cats and whales! #MumbaiRain"""
2019-07-01 08:39:09,b'RT @ndtv: #MumbaiRain | Railway tracks at Sion submerged following heavy rainfall in Mumbai. Authorities have begun pumping out water at th\xe2\x80\xa6'
2019-07-01 08:39:04,b'RT @ndtv: #MumbaiRain | Railway tracks submerged between Sion and Matunga railway station after heavy overnight rain. \n\n\xf0\x9f\x93\xb8credit ANI https:/\xe2\x80\xa6'
2019-07-01 08:39:02,"b'Want to edit photo like pro easily, check out this video \n\nhttps://t.co/YDicYgPy7v\n\n#MumbaiRainsLive #MumbaiRain\xe2\x80\xa6 https://t.co/Ze5DILwFMP'"
2019-07-01 08:39:01,"b'RT @ETNOWlive: #MumbaiRain | CPRO, Central Railway: A goods train derailed b/w  Jambrung &amp; Thakurwad, infringing middle line. Inter city tr\xe2\x80\xa6'"
2019-07-01 08:38:58,b'RT @ndtv: #MumbaiRain | Heavy rain in Mumbai for the 4th consecutive day. According to the weather office intermittent rain is expected in\xe2\x80\xa6'
2019-07-01 08:38:53,b'CLOSE ENOUGH !! \xf0\x9f\x98\x8d\n\n#MumbaiRain #mumbailocal https://t.co/mCXPuWNx5Q'
2019-07-01 08:38:16,b'RT @ashishrukhaiyar: The man-made waterfall at the entrance of Mira Road station. This is after the new roof installed recently! @the_hindu\xe2\x80\xa6'
2019-07-01 08:36:16,b'When you open Train chat for the status of Local train in #Mumbai due to rains \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa6\n#MumbaiRain https://t.co/SeQbqRamm8'
2019-07-01 08:31:46,b'#MumbaiRain awesomeness overloaded https://t.co/wR7K4gXiPD'
2019-07-01 08:31:20,b'RT @ndtv: #MumbaiRain | Heavy rain in Mumbai for the 4th consecutive day. According to the weather office intermittent rain is expected in\xe2\x80\xa6'
2019-07-01 08:30:40,b'RT @ashishrukhaiyar: The man-made waterfall at the entrance of Mira Road station. This is after the new roof installed recently! @the_hindu\xe2\x80\xa6'
2019-07-01 08:30:31,b'RT @Chef4mydaughter: .Schools closed due to Mumbai Rain..So i have to cater to my daughters demand. #MumbaiRain\n  #creativefood  #foodforto\xe2\x80\xa6'
2019-07-01 08:30:28,b'RT @NewsMobileIndia: Mumbai: Waterlogged streets in King Circle area. #MumbaiRain https://t.co/TRcwl8dQcc'
2019-07-01 08:30:27,b'RT @ashishrukhaiyar: The man-made waterfall at the entrance of Mira Road station. This is after the new roof installed recently! @the_hindu\xe2\x80\xa6'
2019-07-01 08:30:08,"b'#MumbaiRainsLive Incessant rains in parts of Mumbai and suburbs, brings normal life to a standstill #MumbaiRain \n\nhttps://t.co/1K7FDY3itj'"
2019-07-01 08:29:52,b'.Schools closed due to Mumbai Rain..So i have to cater to my daughters demand. #MumbaiRain\n  #creativefood\xe2\x80\xa6 https://t.co/KY04Wi7V7b'
2019-07-01 08:29:34,"b'RT @WesternRly: In view of incessant &amp; heavy rains &amp; high tide in Mumbai, all efforts are being made by WR @rpfwr1 &amp; @rpfwrbct to man subur\xe2\x80\xa6'"
2019-07-01 08:29:27,"b'We should understand what really makes an environment formal, and think of the comfort of people. Light, thin, airy\xe2\x80\xa6 https://t.co/Pq7rcTfJOh'"
2019-07-01 08:29:17,b'#MumbaiRain The power of dissemination of information the right way! https://t.co/28VIDICL4M'
2019-07-01 08:29:04,"b'Mumbai Rains: Man dies of electrocution, waterlogging brings the city to flood-like situation\n\n#MumbaiRainsLive\xe2\x80\xa6 https://t.co/KnG3wEOxy9'"
2019-07-01 08:28:40,"b'Hello everyone..!! If you are stuck anywhere in Vile parle area in #Mumbairains and need shelter, drinking water or\xe2\x80\xa6 https://t.co/7gu6sULPTP'"
2019-07-01 08:28:02,b'RT @techtsp: #MumbaiRain #mumbaimonsoon Central railway update\n\nKalyan-CST slow train terminated at Kurla station and going back to Kalyan.\xe2\x80\xa6'
2019-07-01 08:27:58,b'RT @ndtv: \xe2\x9a\xa1\xef\xb8\x8fLocal trains in Mumbai are running late after water-logging on railway tracks due to heavy overnight rain in the city.\n\nRead mo\xe2\x80\xa6'
2019-07-01 08:27:15,b'Super cuteee @Rakulpreet #RakulPreetSingh #RakulPreet #Bollywood #MondayMotivation #MumbaiRain https://t.co/eU9fC6B43O'
2019-07-01 08:26:34,"b'RT @WesternRly: In view of incessant &amp; heavy rains &amp; high tide in Mumbai, all efforts are being made by WR @rpfwr1 &amp; @rpfwrbct to man subur\xe2\x80\xa6'"
2019-07-01 08:26:24,b'RT @ndtv: #MumbaiRain | Railway tracks submerged between Sion and Matunga railway station after heavy overnight rain. \n\n\xf0\x9f\x93\xb8credit ANI https:/\xe2\x80\xa6'
2019-07-01 08:26:21,"b'Heavy rains begin in Bhayandar, train service affected, high tide in #Versova \n#MumbaiRain \nhttps://t.co/2gUlrhKo1E'"
2019-07-01 08:25:29,b'RT @ANI: Mumbai: Waterlogged streets in King Circle area. #MumbaiRain https://t.co/SdGlep0Xpw'
2019-07-01 08:25:27,b'RT @ndtv: #MumbaiRain | Heavy rain in Mumbai for the 4th consecutive day. According to the weather office intermittent rain is expected in\xe2\x80\xa6'
2019-07-01 08:25:19,b'RT @ashishrukhaiyar: The man-made waterfall at the entrance of Mira Road station. This is after the new roof installed recently! @the_hindu\xe2\x80\xa6'
2019-07-01 08:25:16,"b'Its not blame game, rather delegation of work to the respective division and inturn to their grond force. Experienc\xe2\x80\xa6 https://t.co/eiW0BwwaGV'"
2019-07-01 08:23:44,b'Mumbaikars keeping themselves and loved ones protected.\n#MumbaiRain https://t.co/xPJ0FIMCxp'
2019-07-01 08:23:42,"b'Why accounts of weather agencies,meteorologist, weatherman,news channels are joining for locality wise,hour by hour\xe2\x80\xa6 https://t.co/nw69t2l9OD'"
2019-07-01 08:22:33,"b'RT @DDNewsLive: Incessant rains in parts of Mumbai and suburbs, brings normal life to a standstill https://t.co/F7GdC5uXq7\n#MumbaiRain http\xe2\x80\xa6'"
2019-07-01 08:21:40,"b""Condition near Kings Circle station towards Sion Hospital.......it's more than bad\n#MumbaiRain #MumbaiRainsLive https://t.co/RsSV2tVr0x"""
2019-07-01 08:21:31,"b'RT @DDNewsLive: Incessant rains in parts of Mumbai and suburbs, brings normal life to a standstill https://t.co/F7GdC5uXq7\n#MumbaiRain http\xe2\x80\xa6'"
2019-07-01 08:21:27,b'The man-made waterfall at the entrance of Mira Road station. This is after the new roof installed recently!\xe2\x80\xa6 https://t.co/zqiEDOHlyG'
2019-07-01 08:21:24,b'@raman579sharma Ohh my god... #Mumbai #MumbaiRain'
2019-07-01 08:21:10,b'#Lodha / @LODHA - THIS IS SHOCKING and Shows the Quality of #Lodha Developers l. This morning the PLAY GROUND of\xe2\x80\xa6 https://t.co/xfDU08i2oc'
2019-07-01 08:21:07,b'preparing mentally myself for the #MumbaiRain \nI hope i will reach home \n#Mumbai'
2019-07-01 08:20:59,b'Not all heroes wear capes !! \xf0\x9f\x98\x82\n\n#MumbaiLocals\n#Mumbai\n#MumbaiRain\n@Litmemesmumbai\n@mumbailocalmeme https://t.co/ujOASWcydj'
2019-07-01 08:20:20,"b'RT @DDNewsLive: Incessant rains in parts of Mumbai and suburbs, brings normal life to a standstill https://t.co/F7GdC5uXq7\n#MumbaiRain http\xe2\x80\xa6'"
2019-07-01 08:20:13,"b'RT @DDNewsLive: Incessant rains in parts of Mumbai and suburbs, brings normal life to a standstill https://t.co/F7GdC5uXq7\n#MumbaiRain http\xe2\x80\xa6'"
2019-07-01 08:19:58,b'RT @ndtv: #MumbaiRain | Here are the help desk numbers for enquiry at Palghar.\n\n#MumbaiRainsLive Track LIVE updates here https://t.co/NOPdg\xe2\x80\xa6'
2019-07-01 08:19:48,"b'Incessant rains in parts of Mumbai and suburbs, brings normal life to a standstill https://t.co/F7GdC5uXq7\xe2\x80\xa6 https://t.co/d60nlPZMbZ'"
2019-07-01 08:18:57,"b'RT @vichitram: Swim, dog!!! #doggos #Monsoon2019 #MumbaiRain  https://t.co/HkLqz9wOyG'"
2019-07-01 08:18:51,"b'@mybmc @shailendranrb Carry on ,I know bmc can never fix the infra ,so as citizen. We need to work collectively to\xe2\x80\xa6 https://t.co/Yb3oVyXzpq'"
2019-07-01 08:18:42,"b""Want to carry the same attitude like 'BMC', giving no fuck of what everyone is saying.\n#BMC #MumbaiRainsLive #Doobrahahai #MumbaiRain ."""
2019-07-01 08:18:03,b'Local train infra RIP. No improvement whatsoever. Better take action rather than just including development in your\xe2\x80\xa6 https://t.co/qm9DIy3b07'
2019-07-01 08:17:12,b'@Varidhahussain How old is she ? At her age I hardly have damn about my religion or others religion . Kids are pure\xe2\x80\xa6 https://t.co/kOs91B41cP'
2019-07-01 08:16:51,"b'why cant such things happen during the official ""Academic year"" a day off would have been nice then. #MumbaiRain #MumbaiRainsLive'"
2019-07-01 08:15:32,b'Heavy rains have begun in Bhayandar #MumbaiRainsLive #MumbaiRains #MumbaiRain https://t.co/L5BAh8iTPT'
2019-07-01 08:14:00,"b""God: How's the Monsoon ?\nMumbaikars: High Sir...\n#MumbaiRain"""
2019-07-01 08:13:47,b'How old is she ? At her age I hardly have damn about my religion or others religion . Kids are pure soul and well a\xe2\x80\xa6 https://t.co/OTA1TvSsnz'
2019-07-01 08:13:06,b'Our wish to have a home by the sea is now fulfilled. Only that we are now at sea! \xf0\x9f\x98\xad #MumbaiRain #BMC https://t.co/daMb3SS4ql'
2019-07-01 08:13:02,b'@sardesairajdeep @narendramodi @IndiaToday Bal. Jalshakti importance mentioned in Elecetion 2019 manifesto. Do not\xe2\x80\xa6 https://t.co/beDrk3YEgk'
2019-07-01 08:12:52,b'RT @ndtv: #MumbaiRain | Here are the help desk numbers for enquiry at Palghar.\n\n#MumbaiRainsLive Track LIVE updates here https://t.co/NOPdg\xe2\x80\xa6'
2019-07-01 08:12:45,b'@SkymetWeather Very Heavy rain has started in #Bhayander #MumbaiRain https://t.co/fLHLqqM0KR'
2019-07-01 08:12:21,"b'It was in the month of July 2005, I was stuck at #MumbaiRain and it was Amavasai, the new moon day with hightide. T\xe2\x80\xa6 https://t.co/caQysDfWO0'"
2019-07-01 08:11:36,"b'Whoever is going to work today, please drive safe in the rain. #consideratebot #mumbairain at 8:11'"
2019-07-01 08:11:25,b'feel like listening to @pitbull during #MumbaiRain ..'
2019-07-01 08:11:00,"b'Why the fuck the accounts of weather agencies,meteorologist, weatherman are also joining for locality wise,hour by\xe2\x80\xa6 https://t.co/bsZvRZbOfw'"
2019-07-01 08:10:42,b'Many parts of #Mumbai city and suburbs recorded over 100 mm rainfall between June 30- July 1.\n#Worli 203 mm \n#Haji\xe2\x80\xa6 https://t.co/08yV1t4cIh'
2019-07-01 08:10:13,b'Our BMC with love\xf0\x9f\x98\x80 #BMC #MumbaiRain #MumbaiLocals https://t.co/RByLKarkmB'
2019-07-01 08:08:46,b'RT @Sarcastic_DNA: #MumbaiRainsLive #MumbaiRains #MumbaiRain \n\nMumbaikars right now: https://t.co/PLlSLZnZkz'
2019-07-01 08:08:17,"b'RT @firstpost: #MumbaiRainsLive \nCloud cover is there, you can expect these #rains to continue for 2-3 hours, predicts @SkymetWeather There\xe2\x80\xa6'"
2019-07-01 08:08:08,"b'Swim, dog!!! #doggos #Monsoon2019 #MumbaiRain  https://t.co/HkLqz9wOyG'"
2019-07-01 08:08:01,b'#MumbaiRainsLive #MumbaiRains #MumbaiRain \n\nMumbaikars right now: https://t.co/PLlSLZnZkz'
2019-07-01 08:07:48,b'Mama Bhanja is a hill located in Thane West at\xc2\xa0Lokmanya Nagar.\n\nRead full story: https://t.co/MUdHzuqqid\xe2\x80\xa6 https://t.co/78shn4fqbZ'
2019-07-01 08:07:05,"b'I mean the unrepresentative national media behaving like local media is also giving traffic updates, which locality\xe2\x80\xa6 https://t.co/aVtX19eOVO'"
2019-07-01 08:05:44,b'Mumbai Rain Continue Waterlogging Continue phir bhara Road and Railway tracks par paani all local train working\xe2\x80\xa6 https://t.co/EVCXwqFL9O'
2019-07-01 08:05:38,b'Thank you!!\n#MumbaiRain #MumbaiRainsLive https://t.co/fKHcStTqGs'
2019-07-01 08:04:01,"b""Mumbai is India's own Venice during monsoon.\n#MumbaiRain #mumbaimonsoon"""
2019-07-01 08:03:26,"b""Getting irritated by intense media driven public spectacle of #MumbaiRain \nI mean it's good that Mumbai had good ra\xe2\x80\xa6 https://t.co/oQL3BMsmLa"""
2019-07-01 08:02:11,"b'Note to Creta and XUV owners: Because you drive a huge car, the road does not become your dad\xe2\x80\x99s property #MumbaiRain #traffic'"
2019-07-01 08:00:44,b'This is the condition of the financial capital of India. @CMOMaharashtra @narendramodi @PMOIndia \nIt\xe2\x80\x99s high time yo\xe2\x80\xa6 https://t.co/H9hcwZHpQv'
2019-07-01 08:00:08,b'mandatory rain-streaked window post\n#mumbairains #mumbai_uncensored #mymumbai #_soimumbai #mumbaimonsoon\xe2\x80\xa6 https://t.co/Xz3S394FC7'
2019-07-01 07:57:58,"b'RT @WesternRly: In view of incessant &amp; heavy rains &amp; high tide in Mumbai, all efforts are being made by WR @rpfwr1 &amp; @rpfwrbct to man subur\xe2\x80\xa6'"
2019-07-01 07:57:11,b'RT @ndtv: #MumbaiRain | School going children wade through water in Dadar East.  Streets have been flooded due to heavy overnight rainfall\xe2\x80\xa6'
2019-07-01 07:57:07,b'RT @ndtv: #MumbaiRain: Streets in Chembur flooded after heavy overnight rain. \n\n#MumbaiRainsLive LIVE updates here: https://t.co/NOPdgizdSX\xe2\x80\xa6'
2019-07-01 07:55:48,b'On-the-scene photos and video reveal the serious impact of the #MumbaiRain \nhttps://t.co/QKnkFTeYJd'
2019-07-01 07:55:44,b'@googlemaps need to start showing #flood #jams in #india #MumbaiRain'
2019-07-01 07:55:16,"b""RT @manishetty_: #MumbaiRainsLive #MumbaiRain can't stop #bombay from getting flooded and instead of solving this annual problem govt. want\xe2\x80\xa6"""
2019-07-01 07:55:00,b'Today\xe2\x80\x99s monday will be same like sunday for mumbaikars \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9\n#thankstorains\n#MumbaiRain \n#noworkday'
2019-07-01 07:54:34,b'RT @ndtv: #MumbaiRain | Heavy rain in Mumbai for the 4th consecutive day. According to the weather office intermittent rain is expected in\xe2\x80\xa6'
2019-07-01 07:54:18,b'RT @ndtv: #MumbaiRain: Streets in Chembur flooded after heavy overnight rain. \n\n#MumbaiRainsLive LIVE updates here: https://t.co/NOPdgizdSX\xe2\x80\xa6'
2019-07-01 07:54:06,b'RT @ndtv: #MumbaiRain | Waterlogged streets in King Circle area of Mumbai. \n\nMassive traffic jams have been reported across the city. \n\nTra\xe2\x80\xa6'
2019-07-01 07:53:49,b'RT @ndtv: #MumbaiRains have resulted in water logging in several areas. Trains services were hit due to submerged railway tracks. \n\nFor the\xe2\x80\xa6'
2019-07-01 07:53:37,b'Heavy downpours and flooding #MumbaiRain #GandhiMarket #mumbaimonsoon #MumbaiRains https://t.co/IUuVKRcjRY'
2019-07-01 07:53:33,b'RT @AmirReport: #MumbaiRain  Local train #Lifeline \n\n @RidlrMUM @iAroosaAhmed  \n\nguess which place is This ? https://t.co/mGiVemmlUT'
2019-07-01 07:53:28,b'Fantastic seen from Mumbai due to Heavy Rain.\xf0\x9f\x98\x8a\xf0\x9f\x8c\x82\n#MumbaiRainsLive #MumbaiRain #mumbaimonsoon #MumbaiRains https://t.co/OgcN4kOxLV'
2019-07-01 07:53:20,b'Hurry Up Mumbaikars BMC offering free swimming pool for all ground floor residents. Offer limited for 3 months. #MumbaiRain'
2019-07-01 07:51:38,b'RT @ndtv: #MumbaiRains have resulted in water logging in several areas. Trains services were hit due to submerged railway tracks. \n\nFor the\xe2\x80\xa6'
2019-07-01 07:51:33,b'RT @ndtv: #MumbaiRain | Waterlogged streets in King Circle area of Mumbai. \n\nMassive traffic jams have been reported across the city. \n\nTra\xe2\x80\xa6'
2019-07-01 07:51:26,b'RT @ndtv: #MumbaiRain | More reports of massive jams in Mumbai after heavy rain and waterlogging. The picture below is from Bhakti Park are\xe2\x80\xa6'
2019-07-01 07:51:24,b'Heavy downpours and flooding #MumbaiRain #GandhiMarket #mumbaimonsoon #MumbaiRains https://t.co/8HeSQep2ka'
2019-07-01 07:50:27,"b'RT @richapintoTOI: In the past four hours areas in Mumbai and adjoining that received the maximum rainfall is #Malad 48.80 mm, #Chembur 29\xe2\x80\xa6'"
2019-07-01 07:49:09,"b'In the past four hours areas in Mumbai and adjoining that received the maximum rainfall is #Malad 48.80 mm,\xe2\x80\xa6 https://t.co/x9asUc67oy'"
2019-07-01 07:49:03,b'RT @ndtv: #MumbaiRain | Heavy rain in Mumbai for the 4th consecutive day. According to the weather office intermittent rain is expected in\xe2\x80\xa6'
2019-07-01 07:45:23,"b'RT @SkymetWeather: #MumbaiRains Nowcast: Intermittent moderate to heavy rain and showers with gusty winds will prevail over #Mumbai, Mumbai\xe2\x80\xa6'"
2019-07-01 07:45:16,"b""#MumbaiRainsLive #MumbaiRain can't stop #bombay from getting flooded and instead of solving this annual problem gov\xe2\x80\xa6 https://t.co/j0mcRc6Z0Y"""
2019-07-01 07:41:00,b'RT @ndtv: #MumbaiRain | Railway tracks at Sion submerged following heavy rainfall in Mumbai. Authorities have begun pumping out water at th\xe2\x80\xa6'
2019-07-01 07:40:03,b'Who called it Mumbai Spirit? Why not call it Lack of self perseverance or Settling for mediocrity? #MumbaiRainsLive #MumbaiRains #MumbaiRain'
